Participant, ROI, FA, MSD, MSK, NDI, ODI, Fiso
559,Sup_Corona_Radiata_R,0.5084022,0.8563046,1.1775856,0.6561971,0.2468796,0.1108914
559,Sup_Corona_Radiata_L,0.5409712,0.8304306,1.2603704,0.7072749,0.2456742,0.1173783
559,Post_Corona_Radiata_R,0.5331023,0.8964956,1.1767987,0.6816725,0.2335405,0.1464013
560,Middle_Cerebellar_Ped,0.4739939,0.8804758,1.0916111,0.6149215,0.2523532,0.0996480
560,Pontine_Crossing_Tract,0.5240318,0.8109240,1.2081640,0.6788795,0.2490767,0.0925021
560,Corpus_Callosum_Genu,0.5030380,0.8403218,1.1488783,0.6533839,0.2535490,0.0970690
560,Corpus_Callosum_Body,0.5001165,0.8312481,1.2113999,0.6932990,0.2699875,0.1121547
560,Corpus_Callosum_Splenium,0.4800818,0.8958905,1.1146699,0.6178817,0.2530106,0.1118440
560,Fornix_(Column&Body),0.5814458,0.8218334,1.2663474,0.7074870,0.2167880,0.1091174
560,Corticospinal_Tract_R,0.5261384,0.8116521,1.2510035,0.7006125,0.2548756,0.1011491
560,Corticospinal_Tract_L,0.5100946,0.8256915,1.1576506,0.6398809,0.2505698,0.0801475
560,Medial_Lemniscus_R,0.5287433,0.8600230,1.2698593,0.7398229,0.2488362,0.1443162
560,Medial_Lemniscus_L,0.5296108,0.8377706,1.2029429,0.6801776,0.2374301,0.1066460
560,Inf_Cerebellar_Ped_R,0.5035162,0.8330920,1.2429760,0.7169162,0.2713421,0.1213414
560,Inf_Cerebellar_Ped_L,0.4989671,0.9161671,1.0975256,0.6069806,0.2357722,0.1173652
560,Sup_Cerebellar_Ped_R,0.5057395,0.8620790,1.1339481,0.6392158,0.2425261,0.1038529
560,Sup_Cerebellar_Ped_L,0.5372975,0.8381205,1.1429548,0.6296326,0.2259646,0.0841138
560,Cerebral_Ped_R,0.5107422,0.8568014,1.1680121,0.6483653,0.2474933,0.1058464
560,Cerebral_Ped_L,0.4642580,0.8725584,1.1427263,0.6436821,0.2718192,0.1136982
560,Ant_Internal_Capsule_R,0.4729515,0.9179988,1.1257755,0.6264329,0.2596863,0.1325396
560,Ant_Internal_Capsule_L,0.5334050,0.8243705,1.2018066,0.6652191,0.2340812,0.0916627
560,Post_Internal_Capsule_R,0.4230184,0.9855663,1.0319223,0.5803362,0.2713599,0.1423234
560,Post_Internal_Capsule_L,0.4868518,0.8474206,1.1561322,0.6344601,0.2606292,0.0918522
560,Retrolent_Internal_Capsule_R,0.4604669,0.9827858,1.0764455,0.5928606,0.2506512,0.1543440
560,Retrolent_Internal_Capsule_L,0.5264812,0.8296802,1.2018276,0.6713637,0.2479729,0.1004874
560,Ant_Corona_Radiata_R,0.5506774,0.8633170,1.1315803,0.6190879,0.2128933,0.0924930
560,Ant_Corona_Radiata_L,0.5720695,0.8314036,1.3847338,0.8176545,0.2448767,0.1593867
560,Sup_Corona_Radiata_R,0.5306638,0.8241823,1.1769128,0.6519618,0.2387790,0.0853246
560,Sup_Corona_Radiata_L,0.5014395,0.8428862,1.1981856,0.6859357,0.2642085,0.1154101
560,Post_Corona_Radiata_R,0.5252821,0.8338251,1.3113503,0.7667443,0.2636550,0.1403359
561,Middle_Cerebellar_Ped,0.4231907,1.0406399,0.9434321,0.4844602,0.2326992,0.1063694
561,Pontine_Crossing_Tract,0.5388862,0.8446281,1.1832398,0.6611701,0.2307461,0.1064397
561,Corpus_Callosum_Genu,0.4638187,0.9731912,1.0411617,0.5554603,0.2368757,0.1236388
561,Corpus_Callosum_Body,0.4691662,0.8431840,1.1402350,0.6372336,0.2751834,0.0909784
561,Corpus_Callosum_Splenium,0.5291701,0.8354381,1.1923312,0.6717927,0.2384190,0.1031165
561,Fornix_(Column&Body),0.5448393,0.8091324,1.2001428,0.6721638,0.2325946,0.0879966
561,Corticospinal_Tract_R,0.5536498,0.8021676,1.2383843,0.6900853,0.2372138,0.0922662
561,Corticospinal_Tract_L,0.4914233,0.8532781,1.1755257,0.6596672,0.2657024,0.1095438
561,Medial_Lemniscus_R,0.5124574,0.8524604,1.1846147,0.6604006,0.2466773,0.1088605
561,Medial_Lemniscus_L,0.4894377,1.0281023,0.9744860,0.5205102,0.2016379,0.1283679
561,Inf_Cerebellar_Ped_R,0.5132700,0.8419146,1.1986750,0.6661440,0.2478231,0.1061048
561,Inf_Cerebellar_Ped_L,0.4960847,0.9404838,1.0626522,0.5877658,0.2279805,0.1142035
561,Sup_Cerebellar_Ped_R,0.4914390,0.9121022,0.9885823,0.5518752,0.2241603,0.0795678
561,Sup_Cerebellar_Ped_L,0.5188932,0.8104700,1.2205634,0.6861852,0.2529816,0.0969974
561,Cerebral_Ped_R,0.5357526,0.8324407,1.2219917,0.7001714,0.2485594,0.1165307
561,Cerebral_Ped_L,0.5203050,0.8025044,1.2347635,0.7104526,0.2656542,0.0991076
561,Ant_Internal_Capsule_R,0.4886086,0.9290069,1.1709419,0.6876525,0.2559649,0.1659319
561,Ant_Internal_Capsule_L,0.4986401,0.8906202,1.1711107,0.6553643,0.2456747,0.1288176
561,Post_Internal_Capsule_R,0.5421985,0.8326175,1.1353592,0.6302686,0.2211680,0.0800328
561,Post_Internal_Capsule_L,0.4812232,0.8496104,1.2143110,0.6826563,0.2761547,0.1200605
561,Retrolent_Internal_Capsule_R,0.4986391,0.8985178,1.1076590,0.6040327,0.2325517,0.1047813
561,Retrolent_Internal_Capsule_L,0.5567123,0.7828827,1.3117155,0.7412770,0.2462245,0.1008314
561,Ant_Corona_Radiata_R,0.5086356,0.8771757,1.1390051,0.6409231,0.2393939,0.1125627
561,Ant_Corona_Radiata_L,0.5041674,0.8618704,1.1358333,0.6333151,0.2432067,0.0972463
561,Sup_Corona_Radiata_R,0.5318902,0.8303195,1.2163569,0.6783967,0.2403812,0.1037842
561,Sup_Corona_Radiata_L,0.5002035,0.8153754,1.1912818,0.6791901,0.2644258,0.0945143
561,Post_Corona_Radiata_R,0.5430429,0.8253363,1.1730357,0.6695588,0.2307499,0.0983036
562,Middle_Cerebellar_Ped,0.5085378,0.8582542,1.1189272,0.6090133,0.2378705,0.0845512
562,Pontine_Crossing_Tract,0.5101325,0.8400856,1.1852992,0.6699850,0.2511239,0.1061416
562,Corpus_Callosum_Genu,0.5001490,0.8411695,1.1859448,0.6534678,0.2537247,0.0982673
562,Corpus_Callosum_Body,0.5184398,0.8513244,1.1797363,0.6571367,0.2465099,0.1060681
562,Corpus_Callosum_Splenium,0.5093743,0.8207672,1.2518752,0.7137020,0.2636317,0.1130405
562,Fornix_(Column&Body),0.5363183,0.7987593,1.2922055,0.7406295,0.2561554,0.1100754
562,Corticospinal_Tract_R,0.5068923,0.9054709,1.0921420,0.6050765,0.2303556,0.1111575
562,Corticospinal_Tract_L,0.5318506,0.8217623,1.1098246,0.6191892,0.2284746,0.0674159
562,Medial_Lemniscus_R,0.4478292,0.9143603,1.0752721,0.6031930,0.2689241,0.1168538
562,Medial_Lemniscus_L,0.5111493,0.8365545,1.2112266,0.6843255,0.2558650,0.1114039
562,Inf_Cerebellar_Ped_R,0.5267758,0.8154036,1.1425896,0.6558317,0.2451704,0.0832136
562,Inf_Cerebellar_Ped_L,0.5357211,0.8230825,1.2389266,0.6940499,0.2479457,0.1070649
562,Sup_Cerebellar_Ped_R,0.5174710,0.8666917,1.1374721,0.6422178,0.2403425,0.1070087
562,Sup_Cerebellar_Ped_L,0.5204418,0.9078199,1.0916866,0.6070204,0.2163617,0.1167456
562,Cerebral_Ped_R,0.5496662,0.8053989,1.2381327,0.6913129,0.2367743,0.0956391
562,Cerebral_Ped_L,0.5502738,0.8349266,1.1818285,0.6522903,0.2205112,0.0939017
562,Ant_Internal_Capsule_R,0.5383612,0.8117024,1.2841234,0.7281002,0.2527269,0.1135394
562,Ant_Internal_Capsule_L,0.5187160,0.8333853,1.1784120,0.6689506,0.2489198,0.1007458
562,Post_Internal_Capsule_R,0.5210168,0.8598456,1.1960470,0.6755316,0.2392108,0.1208361
562,Post_Internal_Capsule_L,0.4714803,0.8866367,1.0553003,0.5771595,0.2470713,0.0841597
562,Retrolent_Internal_Capsule_R,0.5214301,0.8427205,1.1238553,0.6273543,0.2346038,0.0856970
562,Retrolent_Internal_Capsule_L,0.5155688,0.8337368,1.2327719,0.7023120,0.2552180,0.1172027
562,Ant_Corona_Radiata_R,0.5318122,0.7990075,1.3695143,0.7964574,0.2682902,0.1317689
562,Ant_Corona_Radiata_L,0.5421237,0.8291621,1.1724965,0.6461617,0.2297670,0.0861677
562,Sup_Corona_Radiata_R,0.5107012,0.8337344,1.1621077,0.6475762,0.2468171,0.0903835
562,Sup_Corona_Radiata_L,0.5541490,0.7970175,1.2497334,0.7084014,0.2408986,0.0955404
562,Post_Corona_Radiata_R,0.4964631,0.8642258,1.1861990,0.6620739,0.2567281,0.1180227
563,Middle_Cerebellar_Ped,0.5666321,0.8243791,1.2436472,0.6937114,0.2249907,0.1056099
563,Pontine_Crossing_Tract,0.4953530,0.8374857,1.1615493,0.6809211,0.2621748,0.1123813
563,Corpus_Callosum_Genu,0.5450766,0.8495421,1.2085440,0.6760646,0.2256378,0.1159180
563,Corpus_Callosum_Body,0.5288572,0.8084367,1.2587557,0.7176928,0.2537497,0.1078786
563,Corpus_Callosum_Splenium,0.4729194,0.8262157,1.1500927,0.6443662,0.2774472,0.0840517
563,Fornix_(Column&Body),0.4830827,0.9053195,1.1313184,0.6472505,0.2589657,0.1355158
563,Corticospinal_Tract_R,0.5002852,0.9247669,1.1593175,0.6486863,0.2404595,0.1474457
563,Corticospinal_Tract_L,0.5228299,0.8475400,1.1172911,0.6173383,0.2350290,0.0837698
563,Medial_Lemniscus_R,0.5070799,0.8440809,1.2026050,0.6710985,0.2545179,0.1098450
563,Medial_Lemniscus_L,0.5438686,0.8140754,1.2642388,0.7156332,0.2446303,0.1105244
563,Inf_Cerebellar_Ped_R,0.5099968,0.8541961,1.1517544,0.6629035,0.2478183,0.1101934
563,Inf_Cerebellar_Ped_L,0.5319060,0.8289372,1.2105977,0.6722234,0.2396680,0.1003903
563,Sup_Cerebellar_Ped_R,0.5478512,0.7969881,1.2138955,0.6780577,0.2351762,0.0817334
563,Sup_Cerebellar_Ped_L,0.4982920,0.8387715,1.2104250,0.6794242,0.2672959,0.1104366
563,Cerebral_Ped_R,0.4830073,0.8620560,1.2367172,0.7128952,0.2776936,0.1409160
563,Cerebral_Ped_L,0.4999383,0.8441351,1.2171858,0.6823820,0.2595680,0.1150728
563,Ant_Internal_Capsule_R,0.5308569,0.8213206,1.2437968,0.7003779,0.2513633,0.1100833
563,Ant_Internal_Capsule_L,0.5468973,0.8163106,1.2605383,0.7171834,0.2423597,0.1120481
563,Post_Internal_Capsule_R,0.5075078,0.9093754,1.1779603,0.6704042,0.2452753,0.1506596
563,Post_Internal_Capsule_L,0.4451410,1.0410025,0.9432942,0.5032528,0.2225018,0.1260775
563,Retrolent_Internal_Capsule_R,0.3177978,1.2851565,0.7247277,0.3156519,0.2226709,0.1084497
563,Retrolent_Internal_Capsule_L,0.5002882,0.8808607,1.1312223,0.6217997,0.2463413,0.1071890
563,Ant_Corona_Radiata_R,0.5081027,0.8460911,1.2129230,0.6839843,0.2557002,0.1158638
563,Ant_Corona_Radiata_L,0.4967084,0.8449407,1.1880561,0.6727880,0.2596518,0.1096124
563,Sup_Corona_Radiata_R,0.5098039,0.8578548,1.1556145,0.6461337,0.2456871,0.1048252
563,Sup_Corona_Radiata_L,0.4856551,0.8401494,1.1956547,0.6712685,0.2758427,0.1056839
563,Post_Corona_Radiata_R,0.5850188,0.8001454,1.3196485,0.7455293,0.2283003,0.1126564
564,Middle_Cerebellar_Ped,0.5021868,0.9198672,1.0797869,0.5852113,0.2247410,0.1071128
564,Pontine_Crossing_Tract,0.5669719,0.8078874,1.2421632,0.6914701,0.2231840,0.0969122
564,Corpus_Callosum_Genu,0.5000130,0.8514503,1.2137809,0.6855287,0.2590155,0.1193006
564,Corpus_Callosum_Body,0.5049189,0.8724173,1.1921185,0.6691923,0.2498848,0.1250771
564,Corpus_Callosum_Splenium,0.5482613,0.8921834,1.2816348,0.7598114,0.2360800,0.1747507
564,Fornix_(Column&Body),0.5381127,0.8332841,1.1777552,0.6609527,0.2376224,0.0980969
564,Corticospinal_Tract_R,0.5146031,0.8233922,1.2382003,0.7019921,0.2575696,0.1107171
564,Corticospinal_Tract_L,0.5236501,0.8410653,1.1834863,0.6609408,0.2362585,0.1023928
564,Medial_Lemniscus_R,0.5016446,0.8297211,1.1771950,0.6549545,0.2583119,0.0900451
564,Medial_Lemniscus_L,0.5459223,0.8126482,1.2172773,0.6719860,0.2358875,0.0894497
564,Inf_Cerebellar_Ped_R,0.5476689,0.8364620,1.2519343,0.7061276,0.2331640,0.1200242
564,Inf_Cerebellar_Ped_L,0.5306612,0.7983967,1.2288450,0.6903899,0.2496333,0.0906155
564,Sup_Cerebellar_Ped_R,0.5305839,0.8959607,1.1812079,0.6756364,0.2283580,0.1432356
564,Sup_Cerebellar_Ped_L,0.4385411,0.9528591,1.0511647,0.5678782,0.2625407,0.1142969
564,Cerebral_Ped_R,0.4948137,0.8677452,1.1322798,0.6214748,0.2512450,0.0965106
564,Cerebral_Ped_L,0.5467747,0.7909950,1.2438028,0.7004991,0.2424853,0.0913600
564,Ant_Internal_Capsule_R,0.5457563,0.8411198,1.2555512,0.7157197,0.2366052,0.1252091
564,Ant_Internal_Capsule_L,0.5256673,0.8564836,1.2241940,0.6897960,0.2433395,0.1242567
564,Post_Internal_Capsule_R,0.5438592,0.8498402,1.2199058,0.6802840,0.2296026,0.1155799
564,Post_Internal_Capsule_L,0.5176738,0.8920958,1.1618434,0.6485504,0.2326581,0.1247322
564,Retrolent_Internal_Capsule_R,0.4961378,0.8663042,1.0918237,0.6203587,0.2464683,0.0959150
564,Retrolent_Internal_Capsule_L,0.6002458,0.8187775,1.2971561,0.7258762,0.2098188,0.1169150
564,Ant_Corona_Radiata_R,0.5430415,0.8502769,1.2418778,0.7070966,0.2366696,0.1282654
564,Ant_Corona_Radiata_L,0.4798270,0.8689481,1.0068137,0.5636305,0.2496125,0.0636610
564,Sup_Corona_Radiata_R,0.5203724,0.8194433,1.2178120,0.6761854,0.2495526,0.0951791
564,Sup_Corona_Radiata_L,0.5207624,0.8385280,1.1797191,0.6588329,0.2420034,0.0970900
564,Post_Corona_Radiata_R,0.5504116,0.8101071,1.2126151,0.6810978,0.2358180,0.0920261
565,Middle_Cerebellar_Ped,0.5266311,0.8105993,1.2135801,0.6831030,0.2546060,0.0927304
565,Pontine_Crossing_Tract,0.4358326,0.9177305,0.9895634,0.5513095,0.2612050,0.0866655
565,Corpus_Callosum_Genu,0.5383682,0.8106985,1.2540976,0.7138021,0.2467341,0.1072540
565,Corpus_Callosum_Body,0.5381350,0.8501440,1.2580102,0.7184105,0.2400672,0.1340566
565,Corpus_Callosum_Splenium,0.5021463,0.8774527,1.1806120,0.6626927,0.2495808,0.1233893
565,Fornix_(Column&Body),0.5506174,0.8185405,1.1562612,0.6307319,0.2229269,0.0713837
565,Corticospinal_Tract_R,0.5058469,0.8481253,1.1254414,0.6215529,0.2453510,0.0854985
565,Corticospinal_Tract_L,0.4932904,0.8958718,1.0368431,0.5694559,0.2316469,0.0826374
565,Medial_Lemniscus_R,0.5476732,0.8121014,1.2530147,0.7296255,0.2415510,0.1121128
565,Medial_Lemniscus_L,0.5211843,0.7780459,1.2709086,0.7165248,0.2651084,0.0893382
565,Inf_Cerebellar_Ped_R,0.5201844,0.9220108,1.0385094,0.5579153,0.2080333,0.0878807
565,Inf_Cerebellar_Ped_L,0.5166751,0.8344906,1.1826723,0.6556670,0.2447331,0.0960959
565,Sup_Cerebellar_Ped_R,0.5013667,0.8881691,1.1738424,0.6629972,0.2500236,0.1331548
565,Sup_Cerebellar_Ped_L,0.5387977,0.8177979,1.1877083,0.6643123,0.2380650,0.0878202
565,Cerebral_Ped_R,0.5397336,0.8282411,1.2294993,0.6914272,0.2347710,0.1094230
565,Cerebral_Ped_L,0.5299920,0.8404205,1.1627920,0.6519999,0.2360278,0.0981201
565,Ant_Internal_Capsule_R,0.4791326,0.8548301,1.1544193,0.6624338,0.2769656,0.1114245
565,Ant_Internal_Capsule_L,0.4795645,0.8771671,1.0371678,0.5769211,0.2484468,0.0793300
565,Post_Internal_Capsule_R,0.4939834,0.8150603,1.2529561,0.7094207,0.2785448,0.1084930
565,Post_Internal_Capsule_L,0.5330572,0.8199571,1.2388802,0.7050232,0.2505945,0.1090093
565,Retrolent_Internal_Capsule_R,0.5148889,0.8150017,1.1807084,0.6526915,0.2489516,0.0812173
565,Retrolent_Internal_Capsule_L,0.5703656,0.7944585,1.1733601,0.6566796,0.2207535,0.0706546
565,Ant_Corona_Radiata_R,0.5365584,0.8465312,1.1545556,0.6406502,0.2318036,0.0949751
565,Ant_Corona_Radiata_L,0.4574156,0.8868386,1.0180624,0.5848175,0.2634730,0.0903494
565,Sup_Corona_Radiata_R,0.5246006,0.8693415,1.1456171,0.6435247,0.2359935,0.1097233
565,Sup_Corona_Radiata_L,0.5161398,0.8260872,1.0542454,0.6176469,0.2380291,0.0714689
565,Post_Corona_Radiata_R,0.4865506,0.8299211,1.2000896,0.6752249,0.2754155,0.1021728
566,Middle_Cerebellar_Ped,0.4830492,0.9081381,1.0552940,0.5763810,0.2364249,0.0946856
566,Pontine_Crossing_Tract,0.5716153,0.7912127,1.2728922,0.7181444,0.2294507,0.0955103
566,Corpus_Callosum_Genu,0.5169439,0.8761068,1.1626778,0.6433518,0.2347611,0.1138784
566,Corpus_Callosum_Body,0.5107968,0.8821518,1.1466006,0.6410204,0.2357772,0.1179506
566,Corpus_Callosum_Splenium,0.4944041,0.8346683,1.1961284,0.6830643,0.2657568,0.1062471
566,Fornix_(Column&Body),0.5136575,0.8208637,1.1985073,0.6748296,0.2571150,0.0970977
566,Corticospinal_Tract_R,0.5470882,0.7768684,1.3003692,0.7373946,0.2502660,0.0986096
566,Corticospinal_Tract_L,0.4340879,0.9271723,1.0496407,0.5769680,0.2700026,0.1104656
566,Medial_Lemniscus_R,0.5271069,0.8154822,1.2430292,0.7008428,0.2515025,0.1053671
566,Medial_Lemniscus_L,0.4568169,0.8990631,1.1056801,0.6073178,0.2692878,0.1079124
566,Inf_Cerebellar_Ped_R,0.4863151,0.8693247,1.1781565,0.6632873,0.2600178,0.1201835
566,Inf_Cerebellar_Ped_L,0.5181822,0.8232817,1.2868756,0.7363102,0.2673390,0.1232812
566,Sup_Cerebellar_Ped_R,0.5354719,0.8104524,1.1937752,0.6649760,0.2395851,0.0851594
566,Sup_Cerebellar_Ped_L,0.4829971,0.9365332,1.0462523,0.6004668,0.2400542,0.1274405
566,Cerebral_Ped_R,0.5170121,0.8524293,1.1799451,0.6585375,0.2424251,0.1098959
566,Cerebral_Ped_L,0.5541511,0.8097799,1.2626025,0.7117086,0.2414067,0.1052786
566,Ant_Internal_Capsule_R,0.5065555,0.8585979,1.2372778,0.7065953,0.2568723,0.1357600
566,Ant_Internal_Capsule_L,0.5103231,0.8534881,1.1864652,0.6676824,0.2498397,0.1129919
566,Post_Internal_Capsule_R,0.5391997,0.8368811,1.2172073,0.6768111,0.2339279,0.1090191
566,Post_Internal_Capsule_L,0.5272904,0.7967628,1.2473027,0.6998208,0.2547614,0.0930985
566,Retrolent_Internal_Capsule_R,0.5636292,0.8030475,1.2842034,0.7184199,0.2369881,0.1037832
566,Retrolent_Internal_Capsule_L,0.4923669,0.8756187,1.1419029,0.6319487,0.2502705,0.1091905
566,Ant_Corona_Radiata_R,0.5209451,0.8591415,1.2080726,0.6896108,0.2448656,0.1252615
566,Ant_Corona_Radiata_L,0.4943048,0.8886924,1.1592102,0.6433055,0.2505381,0.1212981
566,Sup_Corona_Radiata_R,0.5200493,0.8354079,1.1519063,0.6404563,0.2380800,0.0868932
566,Sup_Corona_Radiata_L,0.5172906,0.8056236,1.2277503,0.6884740,0.2575940,0.0923479
566,Post_Corona_Radiata_R,0.5219114,0.8299919,1.1807420,0.6501906,0.2436242,0.0888698
567,Middle_Cerebellar_Ped,0.4949401,0.7790954,1.1340245,0.6653448,0.2679800,0.0686736
567,Pontine_Crossing_Tract,0.4961754,0.8695680,1.0702543,0.5956942,0.2425320,0.0851532
567,Corpus_Callosum_Genu,0.4390634,0.9121198,0.9763893,0.5252880,0.2566812,0.0643635
567,Corpus_Callosum_Body,0.4529626,0.8580114,1.0304951,0.5762994,0.2653815,0.0665243
567,Corpus_Callosum_Splenium,0.5041243,0.8096085,1.2210503,0.6917663,0.2739789,0.0977177
567,Fornix_(Column&Body),0.5298021,0.8105871,1.2283331,0.6897759,0.2498677,0.0963502
567,Corticospinal_Tract_R,0.5397973,0.8253834,1.2401755,0.6983765,0.2408608,0.1087897
567,Corticospinal_Tract_L,0.5122882,0.8518019,1.1533150,0.6421182,0.2429648,0.0993054
567,Medial_Lemniscus_R,0.5326551,0.8034757,1.2733606,0.7208783,0.2544885,0.1059471
567,Medial_Lemniscus_L,0.5190292,0.8277162,1.2146221,0.6757273,0.2502422,0.0996859
567,Inf_Cerebellar_Ped_R,0.5484141,0.8309687,1.2137274,0.6814592,0.2327052,0.1053514
567,Inf_Cerebellar_Ped_L,0.5405701,0.8409582,1.1276064,0.6498525,0.2274195,0.0963636
567,Sup_Cerebellar_Ped_R,0.5331946,0.8223767,1.2418424,0.7013835,0.2475805,0.1092516
567,Sup_Cerebellar_Ped_L,0.4513132,0.8811054,1.0468453,0.5858463,0.2653389,0.0862115
567,Cerebral_Ped_R,0.5105289,0.8406853,1.1904809,0.6634802,0.2510213,0.1030166
567,Cerebral_Ped_L,0.4471237,1.0123201,1.0683608,0.6074233,0.2569361,0.1790784
567,Ant_Internal_Capsule_R,0.4216521,1.0362653,0.9955089,0.5277327,0.2475765,0.1369714
567,Ant_Internal_Capsule_L,0.4805468,0.9667023,1.0196560,0.5568744,0.2267348,0.1167828
567,Post_Internal_Capsule_R,0.5229631,0.8988940,1.1406997,0.6420915,0.2303307,0.1275755
567,Post_Internal_Capsule_L,0.5252449,0.8104307,1.2308687,0.6886126,0.2517581,0.0955855
567,Retrolent_Internal_Capsule_R,0.4793814,0.8655011,1.1806429,0.6635421,0.2705006,0.1189080
567,Retrolent_Internal_Capsule_L,0.5206025,0.8353909,1.2455519,0.7094042,0.2545052,0.1219932
567,Ant_Corona_Radiata_R,0.5379189,0.8159458,1.1933657,0.6790870,0.2375866,0.0962661
567,Ant_Corona_Radiata_L,0.4772890,0.8394513,1.2557576,0.7218348,0.2883109,0.1277833
567,Sup_Corona_Radiata_R,0.5207746,0.8268809,1.2269092,0.6894910,0.2529869,0.1073996
567,Sup_Corona_Radiata_L,0.5211332,0.8152898,1.2360481,0.6986059,0.2562357,0.1033714
567,Post_Corona_Radiata_R,0.5390908,0.8199928,1.2032387,0.6638435,0.2367363,0.0895997
568,Middle_Cerebellar_Ped,0.5263644,0.8480681,1.2064518,0.6795481,0.2422564,0.1165601
568,Pontine_Crossing_Tract,0.4798570,0.8991193,1.0520497,0.5924166,0.2483350,0.1009646
568,Corpus_Callosum_Genu,0.4986859,0.8446701,1.1837183,0.6590553,0.2573725,0.1029964
568,Corpus_Callosum_Body,0.3971561,0.9069234,1.0696429,0.5718318,0.2762142,0.0885456
568,Corpus_Callosum_Splenium,0.3145848,1.4189929,0.7973303,0.4195267,0.2638512,0.2514323
568,Fornix_(Column&Body),0.4347365,0.8053061,1.0903249,0.6309689,0.2774064,0.0665578
568,Corticospinal_Tract_R,0.4289362,0.8843929,1.1362923,0.6238877,0.2808360,0.1053446
568,Corticospinal_Tract_L,0.2662395,1.4843771,0.7468748,0.3465198,0.2615758,0.2580333
568,Medial_Lemniscus_R,0.4487118,0.8361665,1.1059328,0.6489684,0.2785223,0.0931930
568,Medial_Lemniscus_L,0.4060515,1.1711872,0.9713230,0.5770573,0.2567386,0.2049921
568,Inf_Cerebellar_Ped_R,0.3704030,1.1791175,0.9141524,0.4724334,0.2430209,0.1699633
568,Inf_Cerebellar_Ped_L,0.3393172,1.1519199,0.8441299,0.4103947,0.2442109,0.1053140
568,Sup_Cerebellar_Ped_R,0.4730479,0.7893952,1.1707884,0.6779911,0.2649888,0.0794574
568,Sup_Cerebellar_Ped_L,0.4479459,0.7996539,1.1374019,0.6567891,0.2753502,0.0730380
568,Cerebral_Ped_R,0.3448649,1.0561666,0.9846524,0.5181931,0.2882018,0.1326486
568,Cerebral_Ped_L,0.3181019,1.4003948,0.8236413,0.4197713,0.2438773,0.2558979
568,Ant_Internal_Capsule_R,0.4417494,0.8189178,1.2239401,0.6752136,0.2961423,0.0925045
568,Ant_Internal_Capsule_L,0.4592511,0.8065498,1.2336664,0.7210405,0.2811168,0.1067353
568,Post_Internal_Capsule_R,0.4006960,0.8255947,1.1617851,0.6447320,0.3188552,0.0819957
568,Post_Internal_Capsule_L,0.4386870,0.8060597,1.1737663,0.6547561,0.2887006,0.0751556
568,Retrolent_Internal_Capsule_R,0.3661691,1.1305334,0.9127270,0.4786495,0.2577317,0.1449932
568,Retrolent_Internal_Capsule_L,0.3601668,1.1337713,0.9354051,0.4813859,0.2596375,0.1468607
568,Ant_Corona_Radiata_R,0.4052318,0.9174972,1.0393188,0.5791481,0.2777196,0.0899888
568,Ant_Corona_Radiata_L,0.4183344,0.7901790,1.0793758,0.6441445,0.3010085,0.0632876
568,Sup_Corona_Radiata_R,0.4418605,1.0912828,0.9907075,0.5961372,0.2396860,0.1816609
568,Sup_Corona_Radiata_L,0.4244599,0.8204510,1.1339523,0.6467469,0.2914162,0.0827639
568,Post_Corona_Radiata_R,0.3531212,1.2780690,0.8845679,0.5283594,0.2630259,0.2339646
569,Middle_Cerebellar_Ped,0.3922566,1.0089243,0.9771131,0.5563244,0.2685113,0.1396377
569,Pontine_Crossing_Tract,0.4521690,0.8429659,1.1606673,0.6441038,0.2707773,0.0911400
569,Corpus_Callosum_Genu,0.4123999,0.9598080,1.0595777,0.5843711,0.2612341,0.1209814
569,Corpus_Callosum_Body,0.3809779,0.8655238,1.0663445,0.5799045,0.2965747,0.0677981
569,Corpus_Callosum_Splenium,0.3291682,1.0360134,1.0108840,0.5479728,0.3051116,0.1536729
569,Fornix_(Column&Body),0.3969324,0.8809843,1.0069996,0.5883534,0.3113709,0.0762977
569,Corticospinal_Tract_R,0.3983431,1.0104330,0.9822875,0.6160761,0.2763123,0.1362738
569,Corticospinal_Tract_L,0.3947462,0.9288616,1.0056633,0.5481193,0.2778558,0.0868636
569,Medial_Lemniscus_R,0.3355724,1.5791297,0.7435986,0.4024024,0.2124700,0.3168104
569,Medial_Lemniscus_L,0.3999009,0.8721504,1.1196849,0.6294782,0.2917494,0.1060548
569,Inf_Cerebellar_Ped_R,0.4133677,0.8830139,1.1096309,0.6247784,0.2815427,0.1060670
569,Inf_Cerebellar_Ped_L,0.3814224,1.0958631,0.9329455,0.5388488,0.2654706,0.1594422
569,Sup_Cerebellar_Ped_R,0.4043153,0.8355161,1.1023262,0.6053813,0.2952664,0.0656683
569,Sup_Cerebellar_Ped_L,0.4026047,0.9440096,0.9730846,0.5102238,0.2533495,0.0623618
